tile,cluster,pit,area_m2,floor_px,n_ground_in_floor,n_reclaim_in_floor,depth_A_m,depth_B_m,d_depth_m,dz_floor_med,dz_floor_min,dz_ring_med
613591,0,13,36.44930624282425,146,70,11,1.0759255229833684,1.0739904427427405,-0.00193508024062794,0.0,-0.16452700418375343,0.0
613591,1,21,49.756532450807875,200,109,16,1.3026042273035046,1.3061106759884638,0.003506448684959196,-5.684341886080802e-14,-0.36423410527095257,0.0
613591,2,14,36.136023903270505,145,82,1,0.3222927467129466,0.32347802483900523,0.0011852781260586198,0.0,-0.1086404253653086,0.0
613591,3,4,40.01301020972709,164,88,15,1.0527563001112412,1.0426724505153402,-0.010083849595901029,0.0,-0.24369636388587423,0.0
613591,4,15,37.20785154511147,150,96,6,0.7311451848104866,0.7381415319359235,0.0069963471254368415,0.0,-0.16747952225483687,0.0
613591,5,5,31.647673011597217,129,66,4,0.9020505920599362,0.9052032843796951,0.0031526923197588985,0.0,-0.17419559749043856,0.0
613591,6,20,41.009192083162965,163,105,0,0.5001617221061565,0.4981796525121922,-0.0019820695939642974,0.0,-0.03620597627019606,0.0
613591,7,6,34.71072261281978,142,65,4,0.9266487916469259,0.924779533464573,-0.0018692581823529508,0.0,-0.18259300709058834,0.0
613591,8,1,28.298585519964078,112,66,5,1.0163016238046794,1.0175761056848955,0.0012744818802161717,0.0,-0.20129486174568,0.0
613591,9,3,19.324616281689455,80,36,5,0.7276634403597768,0.7289122721145418,0.0012488317547649785,-2.842170943040401e-14,-0.060446072769764214,0.0
613591,10,2,37.85497918083855,152,85,4,1.2282601560252147,1.2298684219958318,0.0016082659706171398,0.0,-0.24927381674831395,0.0
613591,11,12,25.03947160855598,100,42,7,1.2322117931105367,1.2375928206861317,0.005381027575594999,-1.1881162862437122e-05,-0.20128502574374352,0.0
613591,12,11,53.7185917796511,220,106,7,0.656001117034009,0.65530524715615,-0.0006958698778589678,0.0,-0.13060692701776588,0.0
613591,13,16,48.51140888410961,195,119,1,0.5261287635165672,0.5282898030899332,0.002161039573365997,0.0,-0.05029920395730869,0.0
613591,14,10,27.6080353717726,111,69,1,0.22450549637142103,0.22472359006837905,0.0002180936969580216,0.0,-0.025735526934909103,0.0
613591,15,8,30.651244531911274,125,32,9,0.7614940230457137,0.7651475706801989,0.0036535476344852214,-0.0031026694615547967,-0.19978763634804864,0.0
613591,16,17,30.308599386495388,123,64,2,0.5850511556500919,0.5846265781835314,-0.0004245774665605495,0.0,-0.07464882942201712,0.0
613591,17,7,61.10562023584152,247,159,0,0.7941417322289794,0.7975515968461764,0.003409864617196945,0.0,-0.14769035836047806,0.0
613591,18,9,41.22522892177468,167,33,1,0.6078107795506753,0.6278210122694645,0.02001023271878921,0.0,-0.1980753438534748,0.0
613591,19,19,24.529056711657585,101,33,3,0.5109497089637216,0.5118469462691451,0.0008972373054234595,0.0,-0.16262029080695584,0.0
613591,20,0,32.49297680546558,130,64,4,0.43729037852290276,0.4359384671696489,-0.001351911353253854,0.0,-0.11059937332515801,0.0
613591,21,18,39.93045215867078,159,91,0,0.31720348702066303,0.31720348702066303,0.0,0.0,0.0,0.0
