area,block,tile,angle,at_ground_returns,pct_called_ground
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610591,8.5,105470,97.8486773490092
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610591,9.5,105507,97.83900594273366
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610591,10.5,105080,97.8911305671869
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610591,11.5,104419,97.60675739089628
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610591,12.5,106668,97.72284096448794
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610591,13.5,106875,97.57847953216374
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610591,14.5,106945,94.19982233858526
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610591,15.5,167714,90.44027332244178
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610591,16.5,236182,90.28122380198322
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610591,17.5,174835,90.13527039780364
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610591,18.5,284998,0.0
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610591,19.5,49685,0.0
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610593,0.5,108370,99.05047522377042
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610593,1.5,107005,98.76080556983318
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610593,2.5,108528,98.35710600029486
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610593,3.5,109332,98.26034463834924
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610593,4.5,109181,97.94744506828113
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610593,5.5,108051,98.11570462096604
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610593,6.5,108218,98.1740560720028
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610593,7.5,107342,97.84986305453596
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610593,8.5,106237,98.30661633894027
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610593,9.5,107759,98.58944496515372
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610593,10.5,107248,97.95334178725945
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610593,11.5,107238,97.3404949737966
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610593,12.5,108006,97.54550673110754
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610593,13.5,107337,96.23335848775352
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610593,14.5,114848,94.73652131512956
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610593,15.5,180276,91.1446892542546
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610593,16.5,225400,90.38464951197872
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610593,17.5,176986,89.8003231894048
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610593,18.5,268504,0.0
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610593,19.5,40071,0.0
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610594,0.5,112383,99.13599031882046
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610594,1.5,112598,99.04616423027052
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610594,2.5,112301,98.96795219989136
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610594,3.5,112840,98.99680964197093
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610594,4.5,112684,98.96968513719784
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610594,5.5,111314,99.06840109959214
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610594,6.5,112034,99.20113536961996
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610594,7.5,111420,99.057619816909
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610594,8.5,110946,98.8958592468408
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610594,9.5,110501,98.69322449570592
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610594,10.5,109729,98.74782418503769
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610594,11.5,107729,98.56027624873526
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610594,12.5,105522,98.32925835370824
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610594,13.5,103797,97.65696503752515
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610594,14.5,126786,94.42761819128296
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610594,15.5,161737,91.89672122025264
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610594,16.5,194434,92.36861865723073
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610594,17.5,212614,92.19759752415176
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610594,18.5,284449,0.0
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610594,19.5,56677,0.0
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610596,0.5,105375,98.78623962040332
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610596,1.5,105677,98.98558816014838
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610596,2.5,104724,98.91333409724608
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610596,3.5,104680,99.04279709591135
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610596,4.5,103250,99.00532687651332
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610596,5.5,102723,98.97686009949086
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610596,6.5,103860,99.03235124205662
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610596,7.5,103354,99.0189058962401
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610596,8.5,101985,98.93121537481002
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610596,9.5,101988,98.74396987880928
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610596,10.5,100073,98.38817663105934
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610596,11.5,99057,98.25050223608628
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610596,12.5,99313,98.19459688056952
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610596,13.5,97560,97.93665436654366
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610596,14.5,149630,95.65929292254228
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610596,15.5,143923,93.07685359532528
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610596,16.5,141305,93.02713987473904
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610596,17.5,199248,91.97081024652697
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610596,18.5,240826,0.0
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610596,19.5,141337,0.0
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610599,0.5,106794,97.93527726276756
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610599,1.5,108080,97.86547002220576
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610599,2.5,107723,98.02920453385072
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610599,3.5,108524,98.04375069109138
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610599,4.5,109253,98.22430505340814
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610599,5.5,108541,98.3259782017855
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610599,6.5,109592,98.6969851814001
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610599,7.5,109144,98.85930513816608
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610599,8.5,108721,99.01398993754655
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610599,9.5,109492,99.03463266722684
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610599,10.5,109527,98.9618998055274
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610599,11.5,108702,98.6081212857169
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610599,12.5,125726,98.26368452030606
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610599,13.5,156351,97.40135976105046
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610599,14.5,137338,94.2018960520759
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610599,15.5,105852,91.81498696292935
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610599,16.5,113052,87.75165410607508
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610599,17.5,140928,85.28326521344233
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610599,18.5,314289,0.0
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610599,19.5,118501,0.0
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612590,0.5,49774,96.8296701088922
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612590,1.5,57848,96.7120730189462
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612590,2.5,68790,97.44294228812326
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612590,3.5,95250,96.66456692913384
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612590,4.5,102490,96.08839886818224
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612590,5.5,103997,95.609488735252
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612590,6.5,104751,95.95612452387088
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612590,7.5,105162,96.65658698008788
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612590,8.5,105966,97.14059226544364
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612590,9.5,107655,97.92485253820074
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612590,10.5,109506,98.01654703851844
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612590,11.5,109965,98.176692584004
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612590,12.5,111117,98.1208995923216
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612590,13.5,112250,97.90022271714922
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612590,14.5,119133,95.1298128981894
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612590,15.5,163302,91.47469106318354
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612590,16.5,162599,90.59219306391796
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612590,17.5,173960,90.13336399172223
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612590,18.5,224258,0.0
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612590,19.5,112585,0.0
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610597,0.5,104296,98.15620925059446
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610597,1.5,103884,98.20184051441991
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610597,2.5,103443,98.302446758118
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610597,3.5,105308,98.25369392638736
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610597,4.5,103982,97.85828316439384
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610597,5.5,103858,97.6438983997381
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610597,6.5,102510,97.33977172958735
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610597,7.5,101379,97.43536629874036
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610597,8.5,99533,97.36167904112204
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610597,9.5,97406,97.30304088043856
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610597,10.5,97178,97.2318837596987
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610597,11.5,95344,97.27303238798456
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610597,12.5,92823,97.30993396033313
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610597,13.5,109990,94.77952541140104
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610597,14.5,120088,92.09996002931184
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610597,15.5,81185,90.84806306583728
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610597,16.5,104767,90.05889259022402
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610597,17.5,163821,89.19918691742816
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610597,18.5,235116,0.1008013065890879
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF610597,19.5,95924,0.0
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612591,0.5,116782,98.12471099998288
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612591,1.5,117083,98.1543007951624
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612591,2.5,116754,98.3538037240694
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612591,3.5,116983,97.9834676833386
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612591,4.5,116890,97.71751219094875
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612591,5.5,116031,97.92641621635596
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612591,6.5,114895,97.67265764393576
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612591,7.5,113460,97.8785475057289
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612591,8.5,111913,98.09048099863288
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612591,9.5,112283,97.8874807406286
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612591,10.5,112672,98.08825617722238
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612591,11.5,112225,98.3969703720205
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612591,12.5,113054,98.51840713287456
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612591,13.5,113618,98.39726099737716
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612591,14.5,128301,96.251003499583
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612591,15.5,157904,92.54357077718107
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612591,16.5,134833,91.01555257244146
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612591,17.5,214507,90.40917079629102
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612591,18.5,282415,0.0
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612591,19.5,114829,0.0
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612593,0.5,103967,98.39660661556071
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612593,1.5,102788,98.45701832898784
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612593,2.5,102679,98.31708528520925
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612593,3.5,103742,98.50880067860656
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612593,4.5,104667,98.6547813541995
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612593,5.5,103414,98.51374088614692
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612593,6.5,105320,98.40865932396508
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612593,7.5,106422,98.4288962808442
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612593,8.5,105420,98.10282678808576
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612593,9.5,106621,98.0294688663584
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612593,10.5,106178,98.09941795852248
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612593,11.5,104386,98.26317705439426
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612593,12.5,104628,98.01487173605535
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612593,13.5,118659,97.35207611727724
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612593,14.5,146405,96.472115023394
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612593,15.5,118115,93.25995851500656
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612593,16.5,142245,89.9180990544483
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612593,17.5,205188,89.5632298185079
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612593,18.5,337390,0.0
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612593,19.5,163071,0.0
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612594,0.5,115772,98.9634799433369
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612594,1.5,115083,98.91556528766196
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612594,2.5,114673,98.72681450733826
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612594,3.5,115319,98.45818989065116
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612594,4.5,114424,98.5955743550304
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612594,5.5,113856,98.3856801573918
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612594,6.5,113409,98.4983555097038
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612594,7.5,114915,98.79302092851238
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612594,8.5,113145,98.81479517433382
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612594,9.5,112132,98.65248100453036
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612594,10.5,114070,98.77882002279304
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612594,11.5,112421,98.92635717526085
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612594,12.5,114448,98.969837830281
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612594,13.5,152101,98.8330122747385
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612594,14.5,145198,96.26303392608712
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612594,15.5,114315,91.40182828150286
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612594,16.5,124567,90.00457585074699
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612594,17.5,153076,89.57837936711176
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612594,18.5,327009,0.0
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612594,19.5,205529,0.0
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612596,0.5,113735,99.5480722732668
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612596,1.5,114279,99.514346467855
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612596,2.5,113686,99.56459018700632
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612596,3.5,114109,99.23056025379242
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612596,4.5,114243,99.28923435133882
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612596,5.5,113241,98.84405824745454
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612596,6.5,114221,98.9529070836361
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612596,7.5,113839,99.05919763877054
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612596,8.5,113355,99.18133298045962
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612596,9.5,114007,99.5965160034033
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612596,10.5,114240,99.6341036414566
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612596,11.5,113951,99.55156163614186
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612596,12.5,117346,99.23900260767304
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612596,13.5,152523,98.6323374179632
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612596,14.5,119332,98.58126906445882
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612596,15.5,117278,96.854482511639
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612596,16.5,124665,90.8474712228773
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612596,17.5,143967,90.9097223669313
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612596,18.5,277940,0.0
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612596,19.5,275805,0.0
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612597,0.5,100705,98.66938086490244
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612597,1.5,101296,98.98021639551416
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612597,2.5,101949,98.98282474570618
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612597,3.5,102248,98.91244816524528
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612597,4.5,102757,98.90129139620656
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612597,5.5,102235,98.81743042989191
"PA WesternPA 2019 D20  (Venango, QL2)",Venango 2020-03,17TPF612597,6.5,100259,98.62256755004536
