length_m,class,faint_score,margin_sigma,n_transects,P_road,split,opos_zcontrast,lrm25_zcontrast,tpi15_zcontrast,slope_zcontrast,relief10_zcontrast,oneg_zcontrast,incision_depth_m
83.14681881305333,faint,-0.196,-1.539,8,0.8380348086357117,train,-0.1964829,-0.19358975,0.37400317,0.33227783,0.58888054,-0.5449122,0.14325875
57.61889036934687,faint,-0.603,-1.133,5,0.8855494260787964,unused,-0.60280025,-0.7185781,-0.74386114,0.14311934,0.6893991,0.48699284,0.19211403
72.83814436051354,faint,-0.266,-1.469,7,0.6989076733589172,unused,-0.2659847,0.037778854,-0.0041914666,0.12439589,-0.71239376,-0.37655336,0.13806838
72.3150901803579,faint,-0.528,-1.207,7,0.06543006002902985,val,-0.5282506,-0.7776844,-0.9823182,0.5494427,-0.4698543,0.037169386,0.26801288
55.7400388085854,faint,-1.531,-0.205,5,0.8646319508552551,train,-1.5308455,-0.77367544,-0.51786405,-0.8825848,-1.6551836,0.81538147,0.6105856
153.49074632039495,faint,0.33,-2.065,15,0.9450411796569824,train,0.33004302,-0.10984755,0.54555607,-0.05697604,-0.13157836,0.14431857,0.20208472
37.63572965521687,faint,0.456,-2.191,3,0.8608614802360535,train,0.45586056,0.44869712,0.4759408,-0.33419365,0.024535222,-0.7598478,0.18559861
42.01860882253925,bold,-1.808,0.073,4,0.8141239285469055,train,-1.8081102,-1.2653086,-0.6650068,-0.29414475,0.22859564,-0.02292801,0.5032917
299.30459419427336,faint,-0.681,-1.054,29,0.8891618251800537,train,-0.6814396,0.6683289,2.2024527,0.9680156,1.5046916,-2.3845007,0.22826129
116.64363708787147,bold,-2.051,0.316,11,0.8950490355491638,unused,-2.0514343,-0.35627195,-0.5173858,0.8844499,0.35561883,-1.2793766,0.25787765
110.17155165573278,faint,-0.412,-1.323,11,0.755442202091217,unused,-0.41236538,-0.24406706,-0.43540156,0.07770285,-0.570962,0.1661003,0.17866832
36.06637399341773,faint,-1.049,-0.686,3,0.854223906993866,unused,-1.0494128,-2.2969658,-1.4052721,-0.6317318,0.67317194,-0.29981765,0.33124077
130.68411084379096,faint,-1.384,-0.351,13,0.9184941053390503,unused,-1.3840089,-0.051156405,-0.1852778,0.99934566,0.34237942,-1.0884299,0.22008213
153.87467635406477,bold,-2.055,0.319,15,0.9320173263549805,train,-2.0546534,-1.9063963,-1.776734,0.70400953,0.2728821,0.23412892,0.27963924
122.89317998720131,faint,0.01,-1.746,12,0.8675562143325806,train,0.010285042,-0.5287235,-0.6344773,0.02804813,0.08847047,0.09756008,0.22700569
155.94814214575368,faint,-0.803,-0.932,15,0.8429844379425049,train,-0.80297637,-1.0054207,-1.1101311,0.781379,1.5130072,-0.6403513,0.31458405
196.9909662363403,faint,-1.634,-0.102,19,0.8475737571716309,train,-1.6336799,-1.3269123,-2.122513,1.0089183,0.8622651,-0.40823478,0.33055842
100.8008189439395,faint,-0.026,-1.709,10,0.9050248265266418,train,-0.02648287,-0.68630004,-0.40204555,-0.7304069,-1.3801968,0.57300746,0.14032689
86.26466968747376,bold,-3.413,1.678,8,0.8775717616081238,train,-3.4130206,-1.0603228,-0.23764206,0.046235427,-0.36426795,-1.7099295,0.48825386
61.01984950310926,faint,-1.278,-0.458,6,0.8875975608825684,train,-1.2778585,1.4112914,1.5465227,0.9345628,1.6303141,-2.0410209,0.37640032
43.23221406121652,faint,-1.695,-0.04,4,0.7846512794494629,train,-1.6954534,-0.15745422,-0.41593522,-0.61120105,2.5234466,-2.1618652,1.5499065
66.11812131043727,faint,-0.24,-1.495,6,0.861697793006897,train,-0.24025273,0.35159796,0.66991967,-0.30859017,0.14352529,-0.6873674,0.5366541
159.27959577951347,bold,-2.413,0.678,15,0.7729567885398865,test,-2.412936,-0.77633256,-0.6354217,1.2688464,1.9396303,-3.437295,0.98984337
185.780734366336,faint,-1.036,-0.7,18,0.26758477091789246,val,-1.0358438,-0.36025465,-0.09239143,-0.062406655,-0.6042254,-0.65582436,0.25874728
78.36989260063527,faint,0.03,-1.765,7,0.8491610288619995,unused,0.029886952,-0.4455896,-0.17648827,-0.74527067,-0.36726007,-0.018989388,0.36761522
67.87442227043373,bold,-8.326,6.591,6,0.8252959847450256,val,-8.326456,-4.951319,-4.114913,1.9227544,2.4419808,-1.6039385,0.6015183
105.714377150845,faint,-0.059,-1.677,10,0.892356812953949,train,-0.058662176,0.17472526,0.19914964,-0.5849404,-1.4074961,0.1050419,0.20515221
89.00507070631527,faint,-0.384,-1.351,8,0.8520717620849609,train,-0.38434547,-0.27461818,-0.4996694,-0.25979662,0.117978096,-0.2534564,0.35307616
208.25025253266077,faint,-1.36,-0.376,20,0.9267469644546509,train,-1.359732,-0.700724,-1.2722489,0.5792712,2.2737048,0.6348873,0.4114867
130.89325068892683,bold,-4.015,2.279,13,0.8935567736625671,train,-4.0145445,-0.33672252,-2.1205857,-1.2988578,-0.82032144,-0.5061255,0.38460708
78.34646481649088,faint,-0.95,-0.785,7,0.9121347665786743,train,-0.9501459,-0.3291524,-0.3541787,1.2790761,2.1284842,-1.2778795,0.58891106
119.98126236534536,faint,0.432,-2.167,11,0.8830448985099792,train,0.43172297,-0.083103925,-0.0066535,-0.5471634,-0.39909306,0.5702799,0.21727443
83.29461755241088,faint,0.514,-2.249,8,0.9594641327857971,train,0.5140882,0.38527036,0.7411418,-0.43528032,-0.45658654,-0.8300017,0.28883314
91.38575036688746,faint,0.635,-2.37,9,0.8795363306999207,train,0.6349226,0.028198479,-0.023166494,-0.1265725,-0.30063182,0.7767385,0.37588882
145.86418522683715,faint,-0.238,-1.498,14,0.8757905960083008,train,-0.23763338,-0.3788008,-0.08207242,-0.14613661,-1.4706383,0.2732762,0.18053913
94.2717584633107,faint,-0.381,-1.355,9,0.8583018779754639,train,-0.38085186,-0.905906,-0.42027116,0.32464588,-0.20108578,0.12290295,0.47938
50.30266895432469,faint,-0.033,-1.703,5,0.8465681076049805,train,-0.03287952,-0.08084906,0.07517616,-0.06244095,0.26907697,-0.78732705,0.39794943
129.04256359132432,faint,-1.118,-0.617,12,0.8923678994178772,train,-1.1184784,-0.53654563,-0.22591388,0.25398666,0.31673527,-0.30683577,0.21202768
61.542354527349936,faint,0.507,-2.243,6,0.8435155153274536,train,0.5073682,0.48688146,0.4463877,-0.3800551,-0.38687328,-0.30401662,0.2074835
72.950966788088,faint,-0.714,-1.021,7,0.8628025650978088,train,-0.71397233,0.24834682,0.5358172,0.3147768,0.17121156,-0.5624827,0.34451836
73.65158483640828,faint,0.066,-1.802,7,0.7861253619194031,train,0.06623535,0.14013326,-0.51653457,0.28355157,-0.9207717,-0.34234267,0.34140673
114.22592991967088,bold,-4.085,2.349,11,0.7221792936325073,test,-4.0847883,-1.2481453,-0.7841797,-0.14502737,0.89899457,-2.8050666,0.8587475
45.732349327373825,bold,-3.731,1.996,4,0.5681135654449463,unused,-3.7309992,-0.35693967,-0.7131499,-0.32263047,1.979584,-3.093294,1.0128047
79.16510177012637,faint,0.12,-1.855,7,0.8730295896530151,unused,0.12010372,-0.40159124,-0.3399413,0.1586533,-0.19416247,-0.02929737,0.42120087
66.17092859018615,faint,-0.712,-1.024,6,0.8204565644264221,unused,-0.71159816,-0.17997518,0.1745665,-0.30078733,-0.86821264,-0.030891072,0.46795464
131.54502201005812,faint,-0.142,-1.593,13,0.8942599892616272,unused,-0.14228986,-0.43239656,-0.14360225,0.014433841,-0.25593665,-0.08521293,0.4491303
53.49429233633441,faint,-0.624,-1.111,5,0.8617620468139648,train,-0.6244746,-0.30642527,-0.4016595,0.6043526,-0.2978609,0.65224296,0.54529417
158.77428201767358,faint,-0.272,-1.464,15,0.9070243835449219,test,-0.27158356,-0.29792368,-0.3268591,0.29947865,0.48832452,-0.30523038,0.57802814
100.27790629878257,faint,-1.108,-0.627,10,0.9376270174980164,train,-1.1082062,-0.77274764,-0.23411235,-0.23343396,2.7149513,-2.6132138,0.8296167
63.521362503853425,bold,-2.698,0.963,6,0.9116604328155518,test,-2.6982374,-0.48030156,-0.81563586,0.24371484,0.9270606,-1.253089,0.5214312
117.58513582102097,faint,-0.287,-1.449,11,0.828930675983429,train,-0.2865977,-0.35149398,-0.72088844,-0.027526548,0.070541866,-1.414819,0.5058694
53.257343337147326,faint,-1.019,-0.717,5,0.9006590843200684,train,-1.0186269,0.3016275,-0.8233989,-0.6582414,0.4312974,-1.6718873,0.9060041
203.05183090946915,faint,-0.646,-1.089,20,0.8867014050483704,train,-0.6461426,-0.7595347,-0.39686185,0.06559008,1.7085673,-0.75072086,0.56533325
139.16054992889855,faint,0.578,-2.313,13,0.8929856419563293,train,0.57762057,-0.014208604,0.055725295,0.12849481,-0.5348034,0.28337947,0.20789047
53.644390048279824,faint,-0.152,-1.583,5,0.9470846652984619,train,-0.15242971,-0.51197845,0.030876782,-0.5291029,-0.20483035,0.7089276,0.50345635
69.77723793684937,bold,-2.95,1.215,6,0.5404930114746094,test,-2.95025,-2.1582909,-2.1701832,-0.14742056,1.715251,-1.0958701,0.75960153
170.04837846134058,faint,0.111,-1.847,17,0.7208231687545776,test,0.111395754,0.1171395,0.22634938,-0.6102897,-1.0511384,-0.5366729,0.361207
42.66115694958758,faint,-1.05,-0.685,4,0.8793738484382629,train,-1.0499327,-1.4102212,-1.56231,-0.71846795,-0.26422033,1.2578349,0.83198524
29.698233597383563,bold,-2.351,0.615,2,0.8581398129463196,train,-2.3508348,-1.1438255,-3.1645582,-1.4258105,0.08665791,-1.4399085,0.37056214
110.76716845333327,faint,-0.995,-0.74,11,0.3081074059009552,test,-0.9950047,-0.47152272,-0.39314124,0.27916324,1.0269864,-1.195374,0.76338434
135.9539595600292,faint,0.591,-2.327,13,0.9668735861778259,train,0.5914816,0.2828836,0.5128728,0.30928463,0.19482668,-0.7159733,0.31082976
72.62029354158325,faint,0.135,-1.87,7,0.7888907790184021,unused,0.13506092,-0.50082916,0.33473843,-0.3593372,-1.2525568,0.24080108,0.5793963
33.866025323851815,faint,0.134,-1.869,3,0.8592444062232971,unused,0.13356233,-0.6151214,-0.54366165,-0.41185087,-0.96675944,0.8143855,0.49555832
202.9611697558874,faint,-0.25,-1.486,20,0.6364739537239075,unused,-0.24967304,0.040321473,0.038387235,-0.7703507,-1.1908424,-0.5024831,0.4134071
231.6038366290618,faint,-1.144,-0.591,23,0.7387163043022156,unused,-1.1443865,-0.38634723,-0.674214,-0.7483227,-0.68248063,-0.37019104,0.48382163
106.28791106557425,faint,-0.883,-0.852,10,0.17661400139331818,unused,-0.88345087,0.25874087,-0.13204297,0.93743813,1.4723816,-3.1542664,0.67946315
82.20558703351868,faint,-0.038,-1.698,8,0.6659132838249207,unused,-0.037780885,-0.47055888,-0.89749074,-1.5986922,-1.8426692,0.012365311,0.44880122
37.29199330404525,faint,-0.997,-0.738,3,0.7815356254577637,train,-0.9969445,-0.49730214,-1.0002284,0.07291307,-0.24006419,-1.0204293,0.12664953
