OBJECTID,Well_ident,State,County,Well_name,Well_numbe,Type,Status,Latitude,Longitude,Prime_meri,Township,T_dir,Range,R_dir,Section,Qtr,Qtr_qtr,Qtr_qtr_qt,Source,Data file date,Well_info,Location_n,Other_note,x,y
99800,API:37121227910000,Pennsylvania,Venango,WILSON 2Q, , ,Orphan,41.504565,-79.569731, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Allegheny Twp, ,-79.5697309998857,41.5045649999748
99801,API:37121227980000,Pennsylvania,Venango,T. R. Potts, , ,Orphan,41.509967,-79.527383, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Allegheny Twp., ,-79.5273830003252,41.5099669999771
99802,API:37121227990000,Pennsylvania,Venango,T. R. Potts, , ,Orphan,41.509553,-79.528294, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Allegheny Twp., ,-79.528294000068,41.5095529997712
99803,API:37121228000000,Pennsylvania,Venango,T. R. Potts, , ,Orphan,41.509142,-79.529572, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Allegheny Twp., ,-79.529571999648,41.5091419997036
99804,API:37121228010000,Pennsylvania,Venango,MEAD 1Q, , ,Orphan,41.540583,-79.534417, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Allegheny Twp, ,-79.5344170000445,41.5405829999056
99805,API:37121228110000,Pennsylvania,Venango,KINGSLEY KIN1, , ,Orphan,41.576618,-79.583082, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Oilcreek Twp, ,-79.5830820004339,41.576617999721
99806,API:37121230840000,Pennsylvania,Venango,MORRISON HW3, , ,Orphan,41.483319,-79.593689, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5936890003471,41.4833189995722
99807,API:37121230850000,Pennsylvania,Venango,MORRISON HW4, , ,Orphan,41.483594,-79.591499, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5914990000787,41.4835939996634
99808,API:37121230910000,Pennsylvania,Venango,GUILD - 366 1Q, , ,Orphan,41.541172,-79.540133, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Allegheny Twp, ,-79.5401330001378,41.5411720000878
99809,API:37121230950000,Pennsylvania,Venango,RENO 106Q, , ,Orphan,41.412033,-79.741978, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Sugarcreek Boro, ,-79.7419780002845,41.4120330001229
99810,API:37121230960000,Pennsylvania,Venango,RENO 108Q, , ,Orphan,41.410872,-79.742328, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Sugarcreek Boro, ,-79.742328000237,41.4108719996431
99811,API:37121230970000,Pennsylvania,Venango,RENO 109Q, , ,Orphan,41.410343,-79.742648, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Sugarcreek Boro, ,-79.7426479997054,41.4103430004292
