x,y,kind
698457.6967675041,4651304.981683108,road
698478.5773869946,4651311.223372706,road
698500.0755100861,4651314.426191443,road
698521.0755434224,4651319.941788419,road
698542.4617703671,4651323.842622089,road
698564.0359568236,4651326.570973817,road
698585.8643955269,4651327.713366736,road
698607.7775862678,4651328.327152274,road
698628.9286846989,4651332.105950094,road
698715.62002545,4651235.759901041,road
698725.9008032123,4651263.16672844,road
698737.7729301131,4651290.011045067,road
698748.7052585698,4651317.218238339,road
698768.3357542795,4651333.888532383,road
698276.1121183361,4651294.136661453,road
698300.369848618,4651295.250869488,road
698324.6655787914,4651295.964574092,road
698348.9463415735,4651296.173798673,road
698373.2089097744,4651295.9126174655,road
698388.847414594,4651282.059948524,road
698401.7195275673,4651261.722806779,road
698420.4918992722,4651248.73676923,road
698349.0575943264,4651387.587964891,road
698310.3570573321,4651387.915343785,road
698271.6375038846,4651385.187535053,road
698349.0575943264,4651387.587964891,road
698374.2476404747,4651388.527703007,road
698399.4421535733,4651389.832356957,road
698424.6335841576,4651391.347572104,road
698449.8549539644,4651392.288456263,road
698475.1298929864,4651392.995939709,road
698966.529894023,4651189.078996004,road
698981.0654435996,4651206.673117749,road
698994.1945634083,4651225.679753153,road
699012.0559656582,4651240.32930612,road
699029.6947582478,4651255.278493078,road
699043.7456093337,4651273.600847312,road
699058.5979429147,4651291.03897504,road
699076.9138946821,4651304.739304889,road
699088.2493714255,4651324.678214308,road
699150.7797502278,4651214.343349891,road
699174.0502981957,4651222.3267395655,road
699197.7259903755,4651229.275082334,road
699221.4609379257,4651235.825998951,road
699242.6778671164,4651248.199867725,road
699260.1341675931,4651265.479596738,road
699278.3596806907,4651282.176594169,road
699298.0346511113,4651297.086965759,road
699316.4012943944,4651313.66941928,road
698787.6998124542,4651236.718261622,road
698810.2313497349,4651254.408601722,road
698825.4203796661,4651279.0504639475,road
698848.0127624811,4651297.145607002,road
698869.8491737691,4651316.555190348,road
698819.8079714777,4651278.509356475,road
698824.9543738593,4651278.653667873,road
699020.8268872873,4651247.11819972,road
699040.499475205,4651247.985428656,road
699054.9554186717,4651263.393816465,road
699071.9417835627,4651276.861242103,road
699093.2557866082,4651277.864746082,road
699114.8097542942,4651275.370883136,road
699135.1866571514,4651281.986836565,road
699153.0835710308,4651294.485401048,road
699150.5099530047,4651311.084582232,road
699129.4553849497,4651316.355421227,road
699108.7691056267,4651323.037304495,road
699090.0034589197,4651334.009627316,road
698965.2955830148,4651190.718708561,road
698958.24882274,4651213.317882694,road
698956.1705292421,4651236.696578893,road
698965.2689539827,4651258.264785628,road
698971.0680549312,4651281.141103899,road
698976.7747952708,4651304.034303148,road
698978.0918887025,4651327.689383577,road
698975.4719482394,4651351.2355941,road
698974.7354487077,4651374.923319385,road
698990.1491891302,4651392.153318153,road
699088.2493714255,4651324.678214308,road
699090.3614084816,4651360.560475065,road
699106.6937908261,4651392.051202628,road
698981.2329854637,4651385.104162556,road
698971.2140986341,4651415.740004237,road
698991.706244187,4651438.28867233,road
699106.6937908261,4651392.051202628,road
699121.7891629318,4651414.78418649,road
699140.542394429,4651434.800244338,road
699153.7867029503,4651458.443504466,road
699156.394416982,4651485.681274713,road
698991.706244187,4651438.28867233,road
699015.9560181315,4651458.121109411,road
699178.865611317,4651153.799468787,road
699198.9563050681,4651162.695293357,road
699220.6810245612,4651162.848221372,road
699242.2317023348,4651157.715224247,road
699263.9561890663,4651154.750880984,road
699285.9895821206,4651157.095628628,road
699307.9491758881,4651160.217175829,road
699330.1491832739,4651161.452436916,road
699352.3759535967,4651162.406057608,road
699374.633873629,4651163.031871325,road
699374.633873629,4651163.031871325,road
699366.6615886043,4651184.882321709,road
699357.4858655717,4651206.782233088,road
699348.2366326519,4651228.616266752,road
699341.7013375746,4651251.442099307,road
699333.361678605,4651273.725938617,road
699324.9899260713,4651295.963025308,road
699316.4012943944,4651313.66941928,road
699318.9761296833,4651315.621736156,road
699318.1366157904,4651351.7796033425,road
699315.1517332922,4651389.301671044,road
698768.3357542795,4651333.888532383,road
698795.4957455347,4651307.724602716,road
698819.8079714777,4651278.509356475,road
698628.9286846989,4651332.105950094,road
698628.2764251668,4651353.556687639,road
698617.3983749845,4651373.286056573,road
698606.7409143673,4651393.154974655,road
698585.6170081404,4651397.570924241,road
698563.1334466275,4651398.307268144,road
698540.5745472722,4651397.883126592,road
698518.3215973147,4651394.910119877,road
698495.8660623871,4651393.942240863,road
698473.3781588692,4651392.946903131,road
698763.6852257325,4651334.787430803,road
698753.7629037272,4651355.6575096445,road
698741.3997572252,4651375.307656083,road
698721.87644665,4651387.999980904,road
698699.3119679462,4651393.544692026,road
698676.0499810112,4651394.831114029,road
698652.7756483952,4651396.587140006,road
698629.4344415339,4651396.612140726,road
698606.6020429113,4651393.387631773,road
698972.4111571558,4651423.060204198,road
698972.2255397569,4651451.188041216,road
698972.1239384888,4651479.560197102,road
698963.2518227557,4651506.308771062,road
698963.3220186869,4651534.543443564,road
698963.3220186869,4651534.543443564,road
698962.5730090595,4651586.220491661,road
698789.5800999473,4651701.418756085,road
698808.7419952273,4651713.576468141,road
698831.3734711325,4651714.9713476375,road
698853.5347158897,4651717.173743698,road
698872.1541417683,4651730.37577194,road
698891.0390452631,4651742.773769623,road
698913.5136211355,4651744.474310406,road
698936.1632895856,4651744.234028725,road
698957.4162484317,4651738.946272752,road
698973.4166843087,4651723.377524774,road
698988.7720362343,4651706.500510737,road
699005.0869961778,4651690.387073923,road
699021.7353429361,4651674.563494636,road
702789.5,4646094.5,not_road
702877.5,4648385.5,not_road
703624.5,4647151.5,not_road
700441.5,4646789.5,not_road
703224.5,4650592.5,not_road
702047.5,4651652.5,not_road
699039.5,4650218.5,not_road
698051.5,4646540.5,not_road
701560.5,4646296.5,not_road
703554.5,4651967.5,not_road
703369.5,4648876.5,not_road
701150.5,4651255.5,not_road
698317.5,4649075.5,not_road
699347.5,4646897.5,not_road
700115.5,4650106.5,not_road
701852.5,4649864.5,not_road
703544.5,4650259.5,not_road
703652.5,4650407.5,not_road
697536.5,4645809.5,not_road
698548.5,4649218.5,not_road
697896.5,4649011.5,not_road
701761.5,4648846.5,not_road
699752.5,4648815.5,not_road
700790.5,4645778.5,not_road
702769.5,4647045.5,not_road
703633.5,4647623.5,not_road
698256.5,4649868.5,not_road
701379.5,4645818.5,not_road
701948.5,4649086.5,not_road
697706.5,4646718.5,not_road
699184.5,4650998.5,not_road
702086.5,4646640.5,not_road
701748.5,4648171.5,not_road
698132.5,4651283.5,not_road
699591.5,4651725.5,not_road
701518.5,4649220.5,not_road
698742.5,4651776.5,not_road
699032.5,4651115.5,not_road
699308.5,4645935.5,not_road
702611.5,4649086.5,not_road
704079.5,4646947.5,not_road
702434.5,4646853.5,not_road
701467.5,4648067.5,not_road
702704.5,4649241.5,not_road
704172.5,4650335.5,not_road
701628.5,4648894.5,not_road
697235.5,4649628.5,not_road
697500.5,4650453.5,not_road
703953.5,4645792.5,not_road
697603.5,4651926.5,not_road
699831.5,4651392.5,not_road
698741.5,4650797.5,not_road
702730.5,4645943.5,not_road
702806.5,4647674.5,not_road
703883.5,4646488.5,not_road
701996.5,4647493.5,not_road
700179.5,4649690.5,not_road
701952.5,4648943.5,not_road
704253.5,4651976.5,not_road
698630.5,4648140.5,not_road
700224.5,4648663.5,not_road
697748.5,4645969.5,not_road
700977.5,4646497.5,not_road
701421.5,4650836.5,not_road
703569.5,4648813.5,not_road
702837.5,4646126.5,not_road
697423.5,4646705.5,not_road
703263.5,4647575.5,not_road
700973.5,4648001.5,not_road
699087.5,4651736.5,not_road
697325.5,4647363.5,not_road
704093.5,4649040.5,not_road
704241.5,4651428.5,not_road
700800.5,4650471.5,not_road
700442.5,4648617.5,not_road
702417.5,4647457.5,not_road
702002.5,4648826.5,not_road
698607.5,4648169.5,not_road
699031.5,4646554.5,not_road
700274.5,4647712.5,not_road
700565.5,4649742.5,not_road
697690.5,4647979.5,not_road
703047.5,4648261.5,not_road
698037.5,4651629.5,not_road
703392.5,4647874.5,not_road
698725.5,4649577.5,not_road
699355.5,4649981.5,not_road
698328.5,4650589.5,not_road
703035.5,4651061.5,not_road
700609.5,4649615.5,not_road
703589.5,4646897.5,not_road
703937.5,4649493.5,not_road
702524.5,4649628.5,not_road
702645.5,4648403.5,not_road
698941.5,4645882.5,not_road
699470.5,4649548.5,not_road
704163.5,4649253.5,not_road
702421.5,4648218.5,not_road
699494.5,4649214.5,not_road
700357.5,4648012.5,not_road
703882.5,4648580.5,not_road
702043.5,4646020.5,not_road
704274.5,4651057.5,not_road
703970.5,4648489.5,not_road
699020.5,4649248.5,not_road
701955.5,4649762.5,not_road
702733.5,4650502.5,not_road
701374.5,4651673.5,not_road
698452.5,4649484.5,not_road
703676.5,4651395.5,not_road
701176.5,4649461.5,not_road
699223.5,4645951.5,not_road
697922.5,4646053.5,not_road
703741.5,4650656.5,not_road
697883.5,4651952.5,not_road
702243.5,4647801.5,not_road
698388.5,4651910.5,not_road
703406.5,4650122.5,not_road
700875.5,4648893.5,not_road
701718.5,4646537.5,not_road
697939.5,4651419.5,not_road
697932.5,4647861.5,not_road
697538.5,4648668.5,not_road
700020.5,4651177.5,not_road
699810.5,4646714.5,not_road
704153.5,4646718.5,not_road
701018.5,4648983.5,not_road
698081.5,4646094.5,not_road
700979.5,4646350.5,not_road
702350.5,4645996.5,not_road
700902.5,4648439.5,not_road
701262.5,4650244.5,not_road
700299.5,4651090.5,not_road
702446.5,4648482.5,not_road
699192.5,4650797.5,not_road
697280.5,4647311.5,not_road
699390.5,4646200.5,not_road
703275.5,4650465.5,not_road
699258.5,4651692.5,not_road
699062.5,4650871.5,not_road
701777.5,4649642.5,not_road
697464.5,4646474.5,not_road
701767.5,4645940.5,not_road
702519.5,4647990.5,not_road
703542.5,4648439.5,not_road
701661.5,4651621.5,not_road
698764.5,4649648.5,not_road
700545.5,4645854.5,not_road
697608.5,4649431.5,not_road
703416.5,4650666.5,not_road
699927.5,4650503.5,not_road
704287.5,4647541.5,not_road
697966.5,4651762.5,not_road
703714.5,4645941.5,not_road
700224.5,4646523.5,not_road
703593.5,4648452.5,not_road
699010.5,4649076.5,not_road
700455.5,4647241.5,not_road
701293.5,4648577.5,not_road
700626.5,4649017.5,not_road
702466.5,4649986.5,not_road
698342.5,4649207.5,not_road
703421.5,4647304.5,not_road
697426.5,4651655.5,not_road
702286.5,4651842.5,not_road
702311.5,4646976.5,not_road
704264.5,4651810.5,not_road
699740.5,4646329.5,not_road
700048.5,4651231.5,not_road
702094.5,4649401.5,not_road
698311.5,4645955.5,not_road
698407.5,4647888.5,not_road
698821.5,4647450.5,not_road
700501.5,4649323.5,not_road
702102.5,4651506.5,not_road
702129.5,4648726.5,not_road
698074.5,4649291.5,not_road
703102.5,4646544.5,not_road
698727.5,4647735.5,not_road
698380.5,4649848.5,not_road
700945.5,4651637.5,not_road
700918.5,4648310.5,not_road
704183.5,4650252.5,not_road
697743.5,4647726.5,not_road
697221.5,4646601.5,not_road
701266.5,4649778.5,not_road
702489.5,4646353.5,not_road
703342.5,4648755.5,not_road
703120.5,4647067.5,not_road
702012.5,4646317.5,not_road
698285.5,4645755.5,not_road
701692.5,4651055.5,not_road
699523.5,4649421.5,not_road
701914.5,4646166.5,not_road
697571.5,4650077.5,not_road
698496.5,4651967.5,not_road
698672.5,4648399.5,not_road
700818.5,4647293.5,not_road
700210.5,4647355.5,not_road
697590.5,4646934.5,not_road
700127.5,4651145.5,not_road
702000.5,4646705.5,not_road
697579.5,4649381.5,not_road
697453.5,4646703.5,not_road
704053.5,4646904.5,not_road
699491.5,4645934.5,not_road
699655.5,4651910.5,not_road
699985.5,4646586.5,not_road
698959.5,4648072.5,not_road
698935.5,4648966.5,not_road
703609.5,4647043.5,not_road
697622.5,4646048.5,not_road
700268.5,4648793.5,not_road
697683.5,4651453.5,not_road
700831.5,4647463.5,not_road
701806.5,4650558.5,not_road
703361.5,4650584.5,not_road
700911.5,4650759.5,not_road
701607.5,4646312.5,not_road
699986.5,4649730.5,not_road
698313.5,4651336.5,not_road
702437.5,4650878.5,not_road
698052.5,4649532.5,not_road
703621.5,4650061.5,not_road
701248.5,4646583.5,not_road
702296.5,4648416.5,not_road
703540.5,4645834.5,not_road
700731.5,4649874.5,not_road
700595.5,4651140.5,not_road
704281.5,4650302.5,not_road
701076.5,4646049.5,not_road
700112.5,4650631.5,not_road
703564.5,4649222.5,not_road
700268.5,4650736.5,not_road
697504.5,4645872.5,not_road
697364.5,4648777.5,not_road
699295.5,4646059.5,not_road
701971.5,4646381.5,not_road
703125.5,4646396.5,not_road
702646.5,4647200.5,not_road
700574.5,4647357.5,not_road
703833.5,4648396.5,not_road
701527.5,4648370.5,not_road
699776.5,4649333.5,not_road
701333.5,4646088.5,not_road
699652.5,4646511.5,not_road
699548.5,4649660.5,not_road
699546.5,4649427.5,not_road
